Time (milliseconds),time,accelleration,x_accelleration,y_accelleration,z_accelleration,temperature
1109410,1109.393,13.65552,12.08592,-3.45312,5.33664,18
1109433,1109.417,13.29814,11.92896,-3.29616,4.86576,18
1109457,1109.441,12.73022,11.45808,-2.3544,5.02272,18
1109485,1109.465,8.862335,8.475841,-0.62784,2.51136,18
1109545,1109.529,11.65104,10.51632,-1.72656,4.7088,18
1109569,1109.553,9.936945,8.789761,-2.19744,4.08096,18
1109593,1109.577,8.26391,7.22016,-2.51136,3.1392,18
1109617,1109.601,6.971923,6.12144,-2.19744,2.51136,18
1109641,1109.625,6.616567,5.65056,-2.51136,2.3544,18
1109701,1109.685,6.412349,5.17968,-2.82528,2.51136,18
1109725,1109.709,6.575481,5.4936,-2.04048,2.98224,18
1109749,1109.733,7.893388,6.59232,-2.82528,3.29616,18
1109773,1109.757,8.216073,6.59232,-3.76704,3.1392,18
1109797,1109.781,9.04531,7.53408,-3.29616,3.76704,18
1109857,1109.841,11.65844,9.103681,-4.39488,5.80752,18
1109881,1109.865,11.35983,8.946721,-5.17968,4.7088,18
1109905,1109.889,12.19853,9.731521,-5.65056,4.7088,18
1109929,1109.913,13.60129,11.14416,-5.96448,5.02272,18
1109990,1109.973,12.19348,9.57456,-5.17968,5.4936,18
1110013,1109.997,12.20963,9.57456,-4.86576,5.80752,18
1110037,1110.021,11.67639,9.260641,-2.66832,6.59232,18
1110061,1110.045,11.80961,9.417601,-0.94176,7.0632,18
1110084,1110.069,12.18843,9.88848,-0.94176,7.0632,18
1110146,1110.129,10.92198,9.260641,-4.86576,3.1392,18
1110169,1110.153,10.47171,8.946721,-4.55184,2.98224,18
1110194,1110.177,9.134748,7.691041,-3.924,2.98224,18
1110216,1110.201,7.1084,6.12144,-2.04048,2.98224,18
1110240,1110.225,6.288203,5.33664,-1.09872,3.1392,18
1110302,1110.285,6.450655,4.39488,-4.39488,1.72656,18
1110325,1110.309,6.987806,4.86576,-4.7088,1.72656,18
1110348,1110.333,7.496381,5.65056,-4.23792,2.51136,18
1110373,1110.357,9.315018,6.90624,-4.86576,3.924,18
1110397,1110.381,10.05892,7.37712,-5.80752,3.61008,18
1110458,1110.441,9.271276,5.80752,-5.96448,4.08096,18
1110480,1110.465,10.56307,7.37712,-5.65056,5.02272,18
1110505,1110.489,11.93103,8.31888,-5.80752,6.2784,18
1110528,1110.513,13.59404,10.35936,-4.55184,7.53408,18
1110589,1110.573,11.99281,9.260641,-6.43536,4.08096,18
1110613,1110.597,12.94896,10.2024,-6.43536,4.7088,18
1110637,1110.621,15.84052,13.81248,-4.55184,6.2784,18
1110661,1110.645,14.15254,12.5568,-1.09872,6.43536,18
1110685,1110.669,10.74918,9.417601,-0.15696,5.17968,18
1110744,1110.729,10.09193,8.31888,-5.33664,2.04048,18
1110769,1110.753,11.01631,9.260641,-4.86576,3.45312,18
1110793,1110.777,6.666644,5.33664,-2.82528,2.82528,18
1110816,1110.801,6.679566,5.17968,-2.98224,2.98224,18
1110841,1110.825,7.87933,5.96448,-4.08096,3.1392,18
1110901,1110.885,6.179522,3.924,-3.45312,3.29616,18
1110926,1110.909,7.750074,5.4936,-4.23792,3.45312,18
1110950,1110.933,9.522959,6.74928,-5.33664,4.08096,18
1110973,1110.957,9.784539,7.0632,-4.86576,4.7088,18
1110997,1110.981,9.522959,6.74928,-4.08096,5.33664,18
1111177,1111.161,12.93183,10.04544,-3.76704,7.22016,18
1111202,1111.185,11.67006,8.161921,-2.82528,7.848001,18
1111225,1111.209,10.38905,8.00496,-3.45312,5.65056,18
1111249,1111.233,12.67106,10.04544,-4.7088,6.12144,18
1111309,1111.293,10.34508,7.848001,-3.1392,5.96448,18
1111334,1111.317,11.5224,9.103681,-4.23792,5.65056,18
1111356,1111.341,11.79291,9.57456,-4.7088,5.02272,18
1111382,1111.365,11.5395,9.57456,-4.7088,4.39488,18
1111405,1111.389,10.31766,8.475841,-4.08096,4.23792,18
1111466,1111.449,7.908978,6.12144,-4.23792,2.66832,18
1111489,1111.473,7.499667,5.80752,-3.924,2.66832,18
1111513,1111.497,6.564232,5.02272,-3.924,1.5696,18
1111537,1111.521,7.418747,5.4936,-4.39488,2.3544,18
1111561,1111.545,7.963304,6.12144,-4.23792,2.82528,18
1111620,1111.605,9.217977,6.90624,-4.23792,4.39488,18
1111645,1111.629,9.696012,7.22016,-5.02272,4.08096,18
1111669,1111.653,10.67674,8.31888,-5.17968,4.23792,18
1111693,1111.677,12.58228,10.04544,-4.86576,5.80752,18
1111717,1111.701,12.39984,10.35936,-4.23792,5.33664,18
1111777,1111.761,12.08286,9.57456,-6.59232,3.29616,18
1111801,1111.785,16.56728,14.75424,-4.39488,6.12144,18
1111825,1111.809,14.67891,13.18464,-2.04048,6.12144,18
1111849,1111.833,10.73886,9.88848,-0.94176,4.08096,18
1111909,1111.893,9.577133,8.632801,-3.61008,2.04048,18
1111933,1111.917,9.467175,8.632801,-2.66832,2.82528,17
1111958,1111.941,10.38311,9.417601,-1.5696,4.08096,17
1111981,1111.965,9.497053,8.475841,-2.04048,3.76704,17
1112005,1111.989,7.473341,6.12144,-3.924,1.72656,17
1112065,1112.049,7.980301,6.2784,-4.23792,2.51136,17
1112090,1112.073,8.865114,6.74928,-4.7088,3.29616,17
1112113,1112.097,9.394027,7.22016,-4.55184,3.924,17
1112138,1112.121,9.853539,7.53408,-4.86576,4.08096,17
1112160,1112.145,10.71705,8.632801,-4.08096,4.86576,17
1112222,1112.205,11.9238,9.57456,-4.86576,5.17968,17
1112245,1112.229,11.92999,9.57456,-5.33664,4.7088,17
1112271,1112.253,11.25962,9.260641,-5.17968,3.76704,17
1112296,1112.281,8.553961,6.2784,-4.55184,3.61008,17
1112321,1112.305,9.20728,7.22016,-3.45312,4.55184,17
1112380,1112.365,11.64152,9.57456,-3.45312,5.65056,17
1112406,1112.389,10.9107,8.789761,-3.1392,5.65056,17
1112433,1112.417,10.11997,8.475841,-3.1392,4.55184,17
1112457,1112.441,12.08184,10.2024,-2.51136,5.96448,17
1112482,1112.465,11.28694,9.57456,-2.3544,5.4936,17
1112540,1112.525,9.299135,7.691041,-3.45312,3.924,17
1112565,1112.549,8.87067,7.37712,-2.51136,4.23792,17
1112589,1112.573,8.193553,6.43536,-1.88352,4.7088,17
1112614,1112.597,7.710236,5.80752,-1.88352,4.7088,17
1112673,1112.657,9.0153,6.74928,-2.3544,5.4936,17
1112698,1112.681,8.935699,7.22016,-2.3544,4.7088,17
1112722,1112.705,10.49052,8.31888,-2.66832,5.80752,17
1112746,1112.729,10.408,8.31888,-1.88352,5.96448,17
1112770,1112.753,10.19757,8.31888,-2.51136,5.33664,17
1112831,1112.813,10.3653,8.31888,-2.51136,5.65056,17
1112857,1112.841,11.94753,9.88848,-1.88352,6.43536,17
1112881,1112.865,12.14489,9.88848,-2.04048,6.74928,17
1112905,1112.889,11.63835,9.57456,-2.51136,6.12144,17
1112930,1112.913,9.834769,8.632801,-2.3544,4.08096,17
1112989,1112.973,6.153553,4.7088,-3.29616,2.19744,17
1113013,1112.997,9.357239,7.37712,-2.51136,5.17968,17
1113037,1113.021,16.38711,13.18464,0.0,9.731521,17
1113061,1113.045,18.62144,14.9112,0.47088,11.14416,17
1113085,1113.069,13.54684,10.67328,-1.72656,8.161921,17
1113145,1113.129,8.813553,6.90624,-4.86576,2.51136,17
1113170,1113.154,8.092197,6.2784,-3.61008,3.61008,17
1113192,1113.177,8.214574,6.74928,-2.98224,3.61008,17
1113217,1113.201,9.939424,8.31888,-3.924,3.76704,17
1113241,1113.225,11.10097,9.417601,-3.29616,4.86576,17
1113301,1113.285,10.18548,8.632801,-2.3544,4.86576,17
1113324,1113.309,8.597054,7.22016,-3.1392,3.45312,17
1113349,1113.333,8.779945,7.22016,-3.61008,3.45312,17
1113373,1113.357,10.00612,8.161921,-4.39488,3.76704,17
1113433,1113.417,9.924541,7.691041,-5.33664,3.29616,17
1113456,1113.441,10.45995,8.475841,-4.7088,3.924,17
1113481,1113.465,11.47634,9.57456,-4.39488,4.55184,17
1113505,1113.489,11.0219,8.946721,-4.55184,4.55184,17
1113529,1113.513,10.38667,8.31888,-4.23792,4.55184,17
1113696,1113.681,6.950688,4.86576,-2.82528,4.08096,17
1113721,1113.705,7.595956,5.4936,-3.29616,4.08096,17
1113745,1113.729,9.153608,6.90624,-3.29616,5.02272,17
1113770,1113.753,11.05204,8.475841,-2.98224,6.43536,17
1113793,1113.777,10.79492,8.31888,-3.1392,6.12144,17
1113853,1113.837,11.132,8.632801,-3.45312,6.12144,17
1113877,1113.861,11.62988,9.260641,-4.39488,5.4936,17
1113901,1113.885,11.34138,8.632801,-4.7088,5.65056,17
1113926,1113.909,11.46238,8.789761,-4.08096,6.12144,17
1113949,1113.933,11.63835,8.946721,-3.1392,6.74928,17
1114009,1113.993,9.123955,6.74928,-3.29616,5.17968,17
1114033,1114.017,8.407256,5.65056,-3.45312,5.17968,17
1114057,1114.041,8.530888,5.65056,-2.66832,5.80752,17
1114080,1114.065,8.791162,5.80752,-2.82528,5.96448,17
1114141,1114.125,10.95576,7.848001,-2.51136,7.22016,17
1114165,1114.149,10.84047,8.00496,-1.88352,7.0632,17
1114189,1114.173,10.03317,7.37712,-2.19744,6.43536,17
1114212,1114.197,9.439811,6.74928,-2.82528,5.96448,17
1114237,1114.221,8.661292,6.2784,-3.45312,4.86576,17
1114298,1114.281,9.637395,7.0632,-4.39488,4.86576,17
1114321,1114.305,10.39971,7.691041,-5.17968,4.7088,17
1114346,1114.329,12.39587,9.103681,-6.74928,5.02272,17
1114369,1114.353,14.34188,10.9872,-6.74928,6.2784,17
1114393,1114.377,13.88098,10.83024,-6.59232,5.65056,17
1114454,1114.437,8.98656,6.74928,-4.7088,3.61008,17
1114476,1114.461,9.192552,7.0632,-4.08096,4.23792,17
1114501,1114.485,9.992573,7.848001,-3.61008,5.02272,17
1114525,1114.509,9.610517,7.53408,-3.45312,4.86576,17
1114550,1114.533,10.11022,7.848001,-3.924,5.02272,17
1114608,1114.593,10.53972,8.31888,-4.08096,5.02272,17
1114633,1114.617,10.11631,7.691041,-4.23792,5.02272,17
1114657,1114.641,9.800892,7.37712,-4.23792,4.86576,17
1114681,1114.665,9.938184,7.37712,-4.7088,4.7088,17
1114740,1114.725,9.072506,6.90624,-4.23792,4.08096,17
1114765,1114.749,9.336152,7.0632,-4.39488,4.23792,17
1114789,1114.773,9.600257,7.22016,-4.39488,4.55184,17
1114814,1114.797,10.47995,8.31888,-3.924,5.02272,17
1114838,1114.821,10.30452,8.00496,-3.45312,5.4936,17
1114897,1114.881,10.18548,7.691041,-3.29616,5.80752,17
1114922,1114.905,9.969122,7.37712,-3.61008,5.65056,17
1114946,1114.929,10.39379,7.848001,-4.23792,5.33664,17
1114969,1114.953,10.79378,8.161921,-4.23792,5.65056,17
1114994,1114.977,11.08431,8.632801,-3.29616,6.12144,17
1115057,1115.041,7.754841,5.33664,-2.82528,4.86576,17
1115082,1115.065,7.438646,4.23792,-2.98224,5.33664,17
1115109,1115.093,8.500511,5.33664,-2.51136,6.12144,17
1115132,1115.117,9.109092,5.96448,-2.82528,6.2784,17
1115157,1115.141,9.838526,6.59232,-3.45312,6.43536,17
1115217,1115.201,12.35605,8.632801,-2.51136,8.475841,17
1115241,1115.225,11.34572,7.848001,-2.3544,7.848001,17
1115264,1115.249,10.21447,6.74928,-2.98224,7.0632,17
1115290,1115.273,9.627165,6.43536,-3.1392,6.43536,17
1115350,1115.333,12.22375,9.103681,-4.08096,7.0632,17
1115373,1115.357,12.68369,9.57456,-4.39488,7.0632,17
1115397,1115.381,12.53422,9.417601,-4.55184,6.90624,17
1115421,1115.405,11.52347,8.475841,-3.924,6.74928,17
1115445,1115.429,10.48465,7.848001,-3.29616,6.12144,17
1115504,1115.489,9.123955,6.74928,-3.29616,5.17968,17
1115529,1115.513,9.037135,6.74928,-3.924,4.55184,17
1115553,1115.537,9.938184,7.37712,-4.7088,4.7088,17
1115577,1115.561,10.94001,8.00496,-4.86576,5.65056,17
1115601,1115.585,10.79606,7.691041,-4.86576,5.80752,17
1115661,1115.645,9.328233,5.96448,-2.82528,6.59232,17
1115685,1115.669,8.928803,5.33664,-1.88352,6.90624,17
1115710,1115.693,8.781347,4.86576,-1.88352,7.0632,17
1115732,1115.717,9.105033,4.86576,-1.5696,7.53408,17
1115758,1115.741,10.03317,5.33664,-1.72656,8.31888,17
1115817,1115.801,8.8984,4.7088,-2.66832,7.0632,17
1115842,1115.825,10.06627,5.02272,-1.25568,8.632801,17
1115865,1115.849,10.61077,5.65056,-0.7848001,8.946721,17
1115890,1115.873,11.06985,5.96448,-1.09872,9.260641,17
1115949,1115.933,10.52803,6.12144,-2.04048,8.31888,17
1115974,1115.957,10.81317,6.43536,-2.51136,8.31888,17
1115997,1115.981,10.81317,6.43536,-2.51136,8.31888,17
1116022,1116.005,10.33793,6.43536,-2.51136,7.691041,17
1116045,1116.029,10.4823,6.59232,-2.19744,7.848001,17
1116226,1116.209,10.23254,7.0632,-3.924,6.2784,17
1116249,1116.233,11.46668,8.475841,-4.7088,6.12144,17
1116276,1116.257,12.27504,9.417601,-3.1392,7.22016,17
1116301,1116.285,10.7067,7.53408,-2.82528,7.0632,17
1116325,1116.309,10.01351,6.74928,-2.19744,7.0632,17
1116384,1116.369,8.916378,4.55184,-2.98224,7.0632,17
1116409,1116.393,8.725057,4.55184,-3.1392,6.74928,17
1116432,1116.417,9.924541,5.33664,-3.29616,7.691041,17
1116457,1116.441,10.84275,6.2784,-2.51136,8.475841,17
1116481,1116.465,10.74689,5.65056,-2.51136,8.789761,17
1116541,1116.525,9.813453,5.33664,-1.09872,8.161921,17
1116565,1116.549,10.03931,5.80752,-1.72656,8.00496,17
1116589,1116.573,10.61194,6.43536,-2.66832,8.00496,17
1116613,1116.597,10.37718,6.43536,-2.66832,7.691041,17
1116673,1116.657,9.429365,5.96448,-3.45312,6.43536,17
1116697,1116.681,8.80796,5.80752,-3.45312,5.65056,17
1116720,1116.705,9.739113,6.2784,-4.23792,6.12144,17
1116746,1116.729,8.195057,4.55184,-1.72656,6.59232,17
1116768,1116.753,9.244664,5.33664,-0.47088,7.53408,17
1116829,1116.813,9.117201,6.12144,-3.45312,5.80752,17
1116853,1116.837,8.753247,5.96448,-3.29616,5.4936,17
1116877,1116.861,9.739112,7.0632,-3.61008,5.65056,17
1116901,1116.885,9.636117,7.53408,-3.29616,5.02272,17
1116924,1116.909,10.35698,8.00496,-4.23792,5.02272,17
1116985,1116.969,10.51632,8.475841,-5.17968,3.45312,17
1117008,1116.993,10.33794,8.632801,-5.02272,2.66832,17
1117033,1117.017,11.37392,9.88848,-4.55184,3.29616,17
1117057,1117.041,11.14969,9.731521,-4.55184,2.98224,17
1117081,1117.065,11.35983,9.731521,-5.4936,2.04048,17
1117141,1117.125,11.4527,9.731521,-5.33664,2.82528,17
1117164,1117.149,10.13942,8.789761,-4.55184,2.19744,17
1117188,1117.173,9.249992,8.00496,-4.08096,2.19744,17
1117213,1117.197,9.844784,8.31888,-4.7088,2.3544,17
1117273,1117.257,10.77894,9.103681,-5.33664,2.19744,17
1117296,1117.281,10.77894,9.103681,-5.33664,2.19744,17
1117320,1117.305,9.898441,8.31888,-5.02272,1.88352,17
1117345,1117.329,10.0172,8.475841,-4.86576,2.19744,17
1117369,1117.353,10.48347,8.789761,-5.33664,2.04048,17
1117428,1117.413,10.26979,8.632801,-5.33664,1.5696,17
1117453,1117.437,10.03931,8.632801,-4.55184,2.3544,17
1117477,1117.461,9.766899,8.161921,-5.02272,1.88352,17
1117501,1117.485,10.07849,8.31888,-5.17968,2.3544,17
1117526,1117.509,10.21809,8.475841,-4.86576,2.98224,17
1117585,1117.569,9.355923,7.848001,-4.23792,2.82528,17
1117609,1117.593,10.32721,8.475841,-5.17968,2.82528,17
1117633,1117.617,9.900929,8.00496,-5.17968,2.66832,17
1117657,1117.641,10.12483,8.31888,-5.33664,2.19744,17
1117681,1117.665,9.998734,8.31888,-5.02272,2.3544,17
1117741,1117.725,9.953047,7.848001,-5.65056,2.3544,17
1117765,1117.749,9.652721,7.691041,-5.33664,2.3544,17
1117789,1117.773,9.868528,8.00496,-5.33664,2.19744,17
1117813,1117.797,9.803406,8.00496,-4.7088,3.1392,17
1117873,1117.857,9.819727,8.00496,-5.02272,2.66832,17
1117897,1117.881,9.326912,7.691041,-4.55184,2.66832,17
1117921,1117.905,9.698553,8.00496,-4.86576,2.51136,17
1117945,1117.929,9.739112,8.00496,-5.02272,2.3544,17
1117968,1117.953,10.58288,8.632801,-5.65056,2.3544,17
1118029,1118.013,9.662925,8.00496,-5.17968,1.5696,17
1118053,1118.037,9.533302,7.848001,-5.17968,1.5696,17
1118077,1118.061,9.533302,7.848001,-5.17968,1.5696,17
1118103,1118.085,10.11022,8.475841,-5.17968,1.88352,17
1118129,1118.113,10.30452,8.632801,-5.17968,2.19744,17
1118190,1118.173,10.59567,8.789761,-5.4936,2.19744,17
1118213,1118.197,10.48347,8.789761,-5.33664,2.04048,17
1118236,1118.221,10.0172,8.161921,-5.4936,1.88352,17
1118261,1118.245,10.24698,8.475841,-5.4936,1.72656,17
1118285,1118.269,9.622046,7.848001,-5.17968,2.04048,17
1118347,1118.329,9.766899,8.161921,-5.02272,1.88352,17
1118373,1118.357,10.03072,8.475841,-5.02272,1.88352,17
1118397,1118.381,9.834768,8.00496,-5.33664,2.04048,17
1118421,1118.405,10.19153,8.475841,-5.33664,1.88352,17
1118480,1118.465,9.950571,8.31888,-5.17968,1.72656,17
1118505,1118.489,10.27459,8.475841,-5.4936,1.88352,17
1118530,1118.513,10.30452,8.632801,-5.17968,2.19744,17
1118553,1118.537,10.28897,8.475841,-5.33664,2.3544,17
1118577,1118.561,10.12483,8.31888,-5.33664,2.19744,17
1118745,1118.729,10.11631,8.31888,-5.17968,2.51136,17
1118769,1118.753,10.06137,8.475841,-5.02272,2.04048,17
1118793,1118.777,9.99627,8.161921,-5.33664,2.19744,17
1118816,1118.801,10.12483,8.31888,-5.33664,2.19744,17
1118841,1118.825,9.828505,8.161921,-4.86576,2.51136,17
1118901,1118.885,10.02826,8.161921,-5.17968,2.66832,17
1118926,1118.909,9.98764,8.161921,-5.17968,2.51136,17
1118948,1118.933,9.999966,8.31888,-4.86576,2.66832,16
1118974,1118.957,10.24337,8.31888,-5.17968,2.98224,16
1119034,1119.017,9.662925,8.00496,-4.7088,2.66832,16
1119058,1119.041,9.909635,8.00496,-5.02272,2.98224,16
1119081,1119.065,10.31408,8.475841,-4.86576,3.29616,16
1119105,1119.089,10.0846,8.161921,-5.02272,3.1392,16
1119128,1119.113,10.00736,8.161921,-4.86576,3.1392,16
1119190,1119.173,9.69093,8.161921,-4.39488,2.82528,16
1119213,1119.197,9.900929,8.31888,-4.23792,3.29616,16
1119237,1119.221,9.838526,8.161921,-4.39488,3.29616,16
1119261,1119.245,10.57356,8.789761,-4.86576,3.29616,16
1119285,1119.269,10.32243,8.632801,-4.7088,3.1392,16
1119345,1119.329,10.33913,8.632801,-5.17968,2.3544,16
1119369,1119.353,10.79492,8.946721,-5.4936,2.51136,16
1119394,1119.377,10.53738,8.946721,-5.17968,2.04048,16
1119416,1119.401,9.953047,8.475841,-4.86576,1.88352,16
1119442,1119.425,9.953047,8.475841,-4.86576,1.88352,16
1119502,1119.485,9.600257,8.161921,-4.55184,2.19744,16
1119526,1119.509,9.564262,8.161921,-4.39488,2.3544,16
1119550,1119.533,9.869777,8.31888,-4.39488,2.98224,16
1119576,1119.557,10.18306,8.632801,-4.39488,3.1392,16
1119637,1119.621,10.57706,8.475841,-5.80752,2.51136,16
1119661,1119.645,10.14549,8.31888,-5.4936,1.88352,16
1119685,1119.669,9.751752,8.161921,-4.7088,2.51136,16
1119709,1119.693,9.844784,8.31888,-4.7088,2.3544,16
1119732,1119.717,9.98394,8.475841,-4.86576,2.04048,16
1119794,1119.777,9.446332,8.00496,-4.7088,1.72656,16
1119817,1119.801,8.881773,7.53408,-4.23792,2.04048,16
1119841,1119.825,9.476277,7.848001,-4.39488,2.98224,16
1119865,1119.849,9.869777,8.161921,-4.86576,2.66832,16
1119889,1119.873,11.00177,8.789761,-6.12144,2.51136,16
1119950,1119.933,13.67715,10.51632,-8.161921,3.1392,16
1119973,1119.957,14.79509,11.30112,-8.632801,4.08096,16
1119997,1119.981,15.89177,12.39984,-9.260641,3.61008,16
1120021,1120.005,16.47781,12.87072,-9.57456,3.76704,16
1120081,1120.065,5.71343,4.23792,-3.1392,2.19744,16
1120106,1120.089,6.625869,4.86576,-3.924,2.19744,16
1120128,1120.113,7.286394,5.17968,-4.55184,2.3544,16
1120153,1120.137,8.474387,6.74928,-4.55184,2.3544,16
1120177,1120.161,8.308509,6.74928,-4.39488,2.04048,16
1120236,1120.221,5.170159,4.08096,-3.1392,-0.47088,16
1120262,1120.245,5.366563,3.61008,-3.76704,-1.25568,16
1120285,1120.269,6.346699,3.924,-4.55184,-2.04048,16
1120309,1120.293,8.00496,4.86576,-5.96448,-2.19744,16
1120333,1120.317,8.62709,5.4936,-6.2784,-2.19744,16
1120392,1120.377,10.76865,7.0632,-8.00496,-1.41264,16
1120418,1120.401,10.13456,6.74928,-7.53408,-0.62784,16
1120442,1120.425,10.85977,8.632801,-6.43536,1.41264,16
1120465,1120.449,10.83024,8.475841,-6.59232,1.41264,16
1120489,1120.473,9.167056,6.43536,-6.43536,1.09872,16
1120548,1120.533,11.38149,8.789761,-6.43536,3.29616,16
1120573,1120.557,10.82569,8.632801,-5.33664,3.76704,16
1120597,1120.581,11.40744,8.789761,-6.12144,3.924,16
1120621,1120.605,11.264,7.848001,-7.0632,3.924,16
1120681,1120.665,12.53127,7.848001,-7.0632,6.74928,16
1120705,1120.689,15.6189,11.45808,-4.23792,9.731521,16
1120729,1120.713,11.97637,7.22016,-2.3544,9.260641,16
1120753,1120.737,11.06095,6.12144,-1.41264,9.103681,16
1120776,1120.761,10.86544,5.33664,-0.94176,9.417601,16
1120836,1120.821,10.51749,4.55184,3.1392,8.946721,16
1120861,1120.845,10.03685,5.02272,2.98224,8.161921,16
1120885,1120.869,10.20844,5.4936,2.19744,8.31888,16
1120908,1120.893,10.27938,6.12144,1.25568,8.161921,16
1120933,1120.917,8.992042,5.02272,1.09872,7.37712,16
1120993,1120.977,8.68118,5.17968,-1.72656,6.74928,16
1121017,1121.001,8.27136,4.7088,-2.19744,6.43536,16
1121042,1121.025,9.271276,5.80752,-0.31392,7.22016,16
1121065,1121.049,10.01843,6.74928,-0.62784,7.37712,16
1121089,1121.073,10.79606,7.691041,-1.72656,7.37712,16
1121268,1121.253,10.28058,7.37712,-6.43536,3.1392,16
1121293,1121.277,11.10097,5.65056,-9.260641,2.3544,16
1121317,1121.301,12.25595,10.35936,-4.55184,4.7088,16
1121341,1121.325,10.96251,8.946721,-4.23792,4.7088,16
1121402,1121.385,12.82566,8.789761,-3.924,8.475841,16
1121425,1121.409,9.60667,8.00496,-4.39488,2.98224,16
1121450,1121.433,9.656549,7.37712,-4.7088,4.08096,16
1121473,1121.457,6.366078,4.7088,-4.23792,0.62784,16
1121498,1121.481,10.39497,8.632801,-4.86576,3.1392,16
1121557,1121.541,8.791162,8.161921,-2.66832,1.88352,16
1121581,1121.565,9.293836,8.632801,-2.51136,2.3544,16
1121606,1121.589,7.944719,7.37712,-1.25568,2.66832,16
1121630,1121.613,11.48814,10.67328,-4.23792,-0.31392,16
1121652,1121.637,7.311708,7.0632,-0.15696,-1.88352,16
1121714,1121.697,14.04332,12.39984,0.0,-6.59232,16
1121737,1121.721,13.79195,13.49856,-1.5696,-2.3544,16
1121762,1121.745,10.38905,10.35936,-0.47088,-0.62784,16
1121789,1121.773,9.529424,8.31888,0.94176,-4.55184,16
1121813,1121.797,9.983939,7.22016,1.41264,-6.74928,16
1121873,1121.857,11.05092,10.51632,-2.82528,-1.88352,16
1121898,1121.881,10.97149,7.848001,2.98224,-7.0632,16
1121925,1121.909,13.14534,9.260641,2.04048,-9.103681,16
1121949,1121.933,10.31885,8.632801,-0.15696,-5.65056,16
1122009,1121.993,12.37996,11.61504,0.62784,-4.23792,16
1122032,1122.017,15.91887,13.49856,1.41264,-8.31888,16
1122057,1122.041,14.2661,12.71376,2.51136,-5.96448,16
1122081,1122.065,12.12256,11.772,0.62784,-2.82528,16
1122105,1122.089,8.471479,8.31888,0.31392,-1.5696,16
1122166,1122.149,6.941822,6.90624,0.62784,-0.31392,16
1122189,1122.173,8.61709,7.848001,2.3544,-2.66832,16
1122213,1122.197,10.74001,8.632801,2.98224,-5.65056,16
1122237,1122.221,12.21568,9.57456,3.1392,-6.90624,16
1122261,1122.245,11.80231,9.731521,2.66832,-6.12144,16
1122321,1122.305,9.451548,9.260641,0.15696,-1.88352,16
1122345,1122.329,7.681425,5.4936,4.23792,-3.29616,16
1122369,1122.353,12.04099,11.772,-0.31392,-2.51136,16
1122393,1122.377,11.00512,10.04544,0.94176,-4.39488,16
1122418,1122.401,10.64323,9.88848,0.31392,-3.924,16
1122477,1122.461,8.706683,8.161921,1.09872,-2.82528,16
1122502,1122.485,9.661651,9.103681,1.25568,-2.98224,16
1122525,1122.509,10.89714,9.731521,3.1392,-3.76704,16
1122550,1122.533,12.74859,11.30112,2.82528,-5.17968,16
1122609,1122.593,9.528131,9.417601,-0.94176,-1.09872,16
1122633,1122.617,9.982706,9.417601,3.29616,0.31392,16
1122658,1122.641,14.07661,12.39984,4.86576,-4.55184,16
1122680,1122.665,13.96238,12.5568,4.23792,-4.39488,16
1122705,1122.689,11.501,11.30112,1.25568,-1.72656,16
1122765,1122.749,8.432128,7.691041,-0.15696,3.45312,16
1122790,1122.773,9.373024,9.260641,1.41264,-0.31392,16
1122814,1122.797,10.88583,9.88848,3.1392,-3.29616,16
1122837,1122.821,11.35657,9.57456,2.66832,-5.4936,16
1122861,1122.845,10.21326,9.88848,1.72656,-1.88352,16
1122924,1122.905,12.60185,12.39984,2.19744,-0.47088,16
1122949,1122.933,12.46721,11.30112,0.94176,-5.17968,16
1122973,1122.957,11.38149,10.67328,0.47088,-3.924,16
1122996,1122.981,9.992573,9.103681,3.924,1.25568,16
1123057,1123.041,9.019399,8.946721,1.09872,0.31392,16
1123080,1123.065,10.50695,9.260641,4.08096,-2.82528,16
1123106,1123.089,11.60018,10.9872,1.72656,-3.29616,16
1123129,1123.113,10.20361,10.04544,0.47088,-1.72656,16
1123153,1123.137,9.615642,9.57456,0.62784,-0.62784,16
1123212,1123.197,12.1682,12.08592,0.0,-1.41264,16
1123237,1123.221,13.9853,13.65552,0.47088,-2.98224,16
1123262,1123.245,9.358556,8.632801,2.98224,-2.04048,16
1123285,1123.269,5.654919,4.86576,-1.41264,-2.51136,16
1123309,1123.293,5.841359,4.55184,-1.88352,3.1392,16
1123369,1123.353,14.76509,14.75424,-0.47088,-0.31392,16
1123393,1123.377,12.54306,12.08592,0.62784,-3.29616,16
1123418,1123.402,8.377901,7.22016,0.31392,-4.23792,16
1123441,1123.425,7.104933,6.2784,-1.09872,3.1392,16
1123465,1123.449,9.325592,9.260641,0.0,1.09872,16
1123525,1123.509,10.00982,9.88848,-1.09872,1.09872,16
1123549,1123.533,8.114999,8.00496,-0.94176,0.94176,16
1123573,1123.557,7.269469,6.74928,1.5696,-2.19744,16
1123597,1123.581,9.861036,9.57456,-0.15696,-2.3544,16
1123620,1123.605,12.27905,12.24288,0.0,-0.94176,16
1123789,1123.773,9.934464,9.88848,-0.94176,0.15696,16
1123812,1123.797,9.888481,9.731521,-1.72656,0.31392,16
1123837,1123.821,10.05157,10.04544,-0.15696,0.31392,16
1123860,1123.845,10.90731,10.67328,-2.04048,0.94176,16
1123921,1123.905,10.15642,9.88848,-2.04048,1.09872,16
